timestamp,config_name,model_hash,held_out_case,status,train_skill,val_skill,best_val_mse,epochs_run,error,elapsed_s
2026-08-31T22:05:30,20e71b039d4e.yaml,5de494fe6199,1,ok,0.5418985909624447,0.5396517194904203,0.032138815006384484,70,,6242.1
2026-08-31T23:49:32,ddca9c6767da.yaml,c24ed91eaf8d,1,ok,0.4874230315223077,0.4878278263036522,0.035756855056836054,67,,1490.9
2026-09-01T00:14:23,1631f682bea0.yaml,2429d5856f8e,1,ok,0.4452635639735909,0.44140269648546115,0.03899798513605045,56,,1262.5
2026-09-01T00:35:25,78ca5922c9bf.yaml,95409e0e766e,1,ok,0.5299443841821676,0.5229973266087982,0.03330152696714951,42,,1863.7
2026-09-01T01:06:29,f19d5ca15add.yaml,03dbd2d1bc74,1,ok,0.5427099990277764,0.5391835511490641,0.032171499772140615,64,,2799.1
2026-09-01T01:53:08,35e13b3d6a57.yaml,8c4aead7227f,1,ok,0.5055057728353738,0.506991472609734,0.03441896174962704,60,,1478.4
2026-09-01T02:17:47,1df2b3ea9ccc.yaml,cef3e32de1b4,1,ok,0.5233160067201325,0.5205629907909793,0.03347147800601446,57,,2538.0
2026-09-01T03:00:05,352f70960ed3.yaml,b77482e85dc3,1,ok,0.5309132774848413,0.531161695673583,0.03273153863847256,75,,3366.9
2026-09-01T03:56:12,19b7bdbfdb1b.yaml,9b2f070215b3,1,ok,0.530848553618753,0.5294855650699475,0.03284855623944448,56,,2469.6
2026-09-01T04:37:21,1a19ef1f988b.yaml,02b97863586d,1,ok,0.5387599924972474,0.5371989754578097,0.032310051198762194,63,,5568.2
2026-09-01T06:10:09,507a1353607f.yaml,34658236f97d,1,ok,0.5466522394038749,0.5443383294795561,0.03181162340423235,52,,4698.9
2026-09-01T07:28:28,66f9b66faef8.yaml,f3b8233e4c4f,1,ok,0.5506532824521753,0.5451789945479257,0.03175293310330464,50,,4318.3
2026-09-01T08:40:27,785844bd75bc.yaml,33cc13dd48fe,1,ok,0.5342883170472852,0.5315862215947875,0.03270190073033938,66,,2966.8
2026-09-01T09:29:54,3ec7186fad7e.yaml,201c928c631f,1,ok,0.53809649794196,0.5357277436053194,0.03241276397154881,56,,2459.9
2026-09-01T10:10:53,9fc675fd0183.yaml,76529a9ade37,1,ok,0.5447687918817521,0.5410718805785438,0.032039667694614485,41,,3511.8
2026-09-01T11:09:25,a50245a10669.yaml,0f5602c303a5,1,ok,0.5400840481388159,0.5366511907408997,0.032348294312564224,56,,4808.8
2026-09-01T12:29:34,e383b78a1108.yaml,bf210af21ef5,1,ok,0.4899643030784011,0.4871575021264828,0.03580365315652811,58,,1357.3
2026-09-01T12:52:12,b8d158135893.yaml,fcfc484ffa45,1,ok,0.4297447236110856,0.43282206718708816,0.03959703431106531,57,,1320.3
2026-09-01T13:14:12,c76270425c9e.yaml,319c77ff2fe8,1,ok,0.5490502921480545,0.5442949394938121,0.03181465263836659,70,,6215.1
2026-09-01T14:57:47,91443246bcf9.yaml,78370c3ccbfb,1,ok,0.5007829659887248,0.5036914427494115,0.03464935046549027,63,,1477.4
2026-09-01T15:22:24,cd2caed96f33.yaml,a09d692fb204,1,ok,0.5044291244986366,0.5011004724078028,0.03483023680746555,81,,1858.8
2026-09-01T15:53:23,b39731b66741.yaml,086acf0275b8,1,ok,0.5373654918642379,0.5342620222112398,0.03251509203647192,56,,2452.9
2026-09-01T16:34:16,af9fc8c57bb6.yaml,7ba54936f952,1,ok,0.5043431158968686,0.5019574584893987,0.034770407069187895,57,,1328.5
2026-09-01T16:56:25,61a995157d85.yaml,50e3ef07f16f,1,ok,0.4550463586180937,0.45912364731483435,0.037760812359360546,27,,2429.5
2026-09-01T17:36:54,e0902212d370.yaml,dfe6f2bb093c,1,ok,0.5388691044498393,0.5351292308601892,0.032454548618541315,68,,6117.0
2026-09-01T19:18:51,522ea9b11b24.yaml,1182323d482b,1,ok,0.5306596615343324,0.5316388531426262,0.03269822630458153,70,,3096.8
2026-09-01T20:10:28,c8b06986e2fc.yaml,2173b8bdf0f9,1,ok,0.4847811481874187,0.48363745002599123,0.03604940253381546,66,,1470.0
2026-09-01T20:34:58,958b5079feae.yaml,3371b4ab52be,1,ok,0.5507356577363377,0.5472781600679109,0.03160638168740731,63,,5611.9
2026-09-01T22:08:30,f2578cb06991.yaml,238a49a973a3,1,ok,0.518539577854664,0.5147995561620257,0.033873847184272915,60,,2690.5
2026-09-01T22:53:20,7228c951881d.yaml,b11515cd479d,1,ok,0.5276372168080772,0.5245277481729455,0.033194681916099325,44,,3811.5
2026-09-01T23:56:52,49cc1bf5d8c4.yaml,7660b0f094a1,1,ok,0.5076610018526503,0.5030623721009263,0.03469326848594042,62,,1385.0
2026-09-02T00:19:57,f4cd557b7e3b.yaml,16662b29beb3,1,ok,0.5253558439283055,0.5271747271422123,0.03300988538047442,63,,2734.1
2026-09-02T01:05:31,b257164b50d8.yaml,adaafd0734ff,1,ok,0.5381163396800811,0.538287568056111,0.03223405205286466,56,,4867.4
2026-09-02T02:26:39,6ea798f3a406.yaml,b4ec1d58679c,1,ok,0.47281428439872975,0.4698463323809017,0.03701221742309057,58,,1355.7
2026-09-02T02:49:14,803a3eeb60b9.yaml,06c8e405530e,1,ok,0.4965136636426738,0.495342133670184,0.035232250220500506,48,,1092.9
2026-09-02T03:07:27,1fd5020aab7f.yaml,4e6f244b9119,1,ok,0.4932245139972745,0.4925949782611697,0.03542404048717939,57,,1328.3
2026-09-02T03:29:36,6bdb1f777147.yaml,cf305a75c126,1,ok,0.5006379869910691,0.499804305869329,0.0349207275475447,80,,1773.6
2026-09-02T03:59:09,88c8a2386977.yaml,1d0f615af9a7,1,ok,0.5269654857938404,0.5252748770578761,0.033142521762504026,67,,3004.6
2026-09-02T04:49:14,acb5f6b4022f.yaml,4da754070cf6,1,ok,0.5385374009942472,0.5346588757801229,0.03248738604955948,57,,4944.0
